trajectory_id,timestamp_ns,time_s,x,y,heading_deg,bag
extracted_Bag1,1749209794739693379,64.4994478225708,62.276482462905676,42.17120100561196,35.73615632847201,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209795139851250,64.8996057510376,62.410309106439456,42.32097773127724,35.065710689659554,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209795239574915,64.99932956695557,62.42780353379436,42.34013175214574,34.89753712473405,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209795339896909,65.09965133666992,62.479495451658245,42.3962074665431,34.58578242643591,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209795439707677,65.19946217536926,62.4962143069331,42.41420587494406,34.461130849670916,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209795539819116,65.29957342147827,62.52975038825005,42.450112674227064,34.270069342442355,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209795840029414,65.5997838973999,62.55413567779828,42.47124137183688,33.896095827442906,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209795939739434,65.69949388504028,62.57969281270758,42.49772586671909,33.45841495979652,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796039569017,65.7993233203888,62.595716531520004,42.514226385959084,33.304218086159345,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796139653347,65.89940786361694,62.6388006184661,42.55820502659718,33.00239977292587,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796239713671,65.9994683265686,62.65226019884412,42.5718440732867,32.88461286064552,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796339812968,66.09956741333008,62.69526121236332,42.615244860320196,32.632431555224194,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796439670153,66.19942474365234,62.7090035937002,42.6289940052433,32.497204921362005,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796539817640,66.29957222938538,62.752901467994185,42.67256327237241,32.191492025262164,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796639545734,66.39930033683777,62.910740754781145,42.84565781063407,31.97359549755586,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796739699412,66.49945402145386,62.946296023510634,42.88118882664665,31.77436421241209,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796839686390,66.59944081306458,62.982584268581334,42.91726358418514,31.606410303651515,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209796939740492,66.6994948387146,63.02189839164275,42.95600707944827,31.370004329550476,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797039815614,66.79957032203674,63.04070416312095,42.97443746749622,31.246280599405814,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797139574806,66.89932942390442,63.096170075155506,43.02840904839693,30.95555631169764,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797239738493,66.99949288368225,63.11564096276226,43.04721976020339,30.828599948898066,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797339850384,67.09960508346558,63.14227090880264,43.072834405760865,30.694605909955392,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797439570312,67.1993248462677,63.191804633049045,43.12017352331358,30.41475835545404,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797539586344,67.29934072494507,63.24809305563294,43.1733618658354,30.10297669820223,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797639727800,67.3994824886322,63.25301794396326,43.182752131555006,29.876415304356165,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797739630710,67.4993851184845,63.29048616471848,43.2179184295105,29.65907189189967,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209797939662322,67.69941687583923,63.36347736386902,43.286024963835374,29.301978482067057,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798039835427,67.79958987236023,63.38196167082613,43.3030565039537,29.12676428342347,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798140051363,67.89980602264404,63.43509198558916,43.35154268119925,28.77747459383465,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798239889542,67.99964427947998,63.45441277226109,43.36902434551407,28.63165826809438,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798339513812,68.09926843643188,63.51022603474062,43.41908758467051,28.300937186456505,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798540027234,68.29978156089783,63.58309253004667,43.483680401905765,27.876603289535076,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798640066439,68.39982104301453,63.62201006230668,43.50218283969357,27.62589223488917,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798739686881,68.49944138526917,63.65984210043925,43.53401944794385,27.398947020647928,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798839647740,68.59940218925476,63.67952911460733,43.55048562748145,27.258273667507932,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209798939870307,68.69962477684021,63.73625816509463,43.59752598135947,26.92577024181477,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209799039789959,68.7995445728302,63.75861547518983,43.615912739417155,26.776743596356955,rosbag2_2025_06_06-17_05_30
